id_componente,anio,mes,ftes
116,2022,10,25.9816
119,2022,10,0
122,2022,10,15.4783
125,2022,10,0
136,2022,10,3.6121
137,2022,10,0.2082
138,2022,10,1.2147
139,2022,10,3
142,2022,10,0
145,2022,10,0
149,2022,10,2.1926
151,2022,10,0.004
152,2022,10,1.9118
155,2022,10,0.7518
169,2022,10,0.0129
170,2022,10,1.0319
177,2022,10,2.5784
178,2022,10,1.2684
204,2022,10,0.4126
206,2022,10,0
212,2022,10,0.4663
216,2022,10,0.1417
218,2022,10,0
226,2022,10,0.4758
227,2022,10,0
228,2022,10,0.0349
229,2022,10,14.5069
233,2022,10,0.098
258,2022,10,3.2537
263,2022,10,1.1022
269,2022,10,0
270,2022,10,0
271,2022,10,0
272,2022,10,0
274,2022,10,4.0703
275,2022,10,0.1618
279,2022,10,0.3713
280,2022,10,0.0005
281,2022,10,0
282,2022,10,3.4811
283,2022,10,2.0643
286,2022,10,0
287,2022,10,0
290,2022,10,5.1623
296,2022,10,0.0023
297,2022,10,0.0011
298,2022,10,2.9846
304,2022,10,0.6845
307,2022,10,0
311,2022,10,9.1484
314,2022,10,0.0059
315,2022,10,0.3198
316,2022,10,0.4779
317,2022,10,1.0717
319,2022,10,0.5579
320,2022,10,17.8735
321,2022,10,2.8538
323,2022,10,2.8848
326,2022,10,0
329,2022,10,0
330,2022,10,0.6841
332,2022,10,0.7331
333,2022,10,0.9085
335,2022,10,0.6086
336,2022,10,1.517
340,2022,10,7.6997
342,2022,10,1.0508
346,2022,10,0.1574
347,2022,10,0.0496
348,2022,10,0.7193
350,2022,10,0
352,2022,10,4.8981
354,2022,10,0
355,2022,10,0
356,2022,10,0.076
363,2022,10,0.2836
364,2022,10,0
365,2022,10,0
366,2022,10,0.4118
367,2022,10,0
369,2022,10,0
370,2022,10,0
371,2022,10,0
372,2022,10,0
373,2022,10,0
374,2022,10,0
375,2022,10,0
376,2022,10,0
377,2022,10,0.0977
379,2022,10,0.2481
382,2022,10,3.1751
383,2022,10,0
384,2022,10,0
385,2022,10,0
386,2022,10,0.4569
388,2022,10,0.0346
389,2022,10,2.5597
390,2022,10,0.4543
391,2022,10,0.3529
392,2022,10,0
393,2022,10,1.2251
394,2022,10,0.1654
395,2022,10,0.2784
396,2022,10,5.1762
399,2022,10,0
401,2022,10,4.4354
402,2022,10,0.5254
403,2022,10,0
404,2022,10,0
406,2022,10,0.0001
407,2022,10,0.0001
408,2022,10,0.0004
409,2022,10,0.2267
410,2022,10,1.2175
411,2022,10,5.9584
412,2022,10,0
415,2022,10,5.5077
416,2022,10,0
417,2022,10,0.8639
418,2022,10,1.4783
419,2022,10,1.9357
420,2022,10,0
421,2022,10,0
424,2022,10,2.5806
425,2022,10,0.5913
426,2022,10,1.4976
428,2022,10,0.0662
429,2022,10,2.8133
430,2022,10,0.3382
431,2022,10,0
432,2022,10,0.2629
434,2022,10,0
435,2022,10,0
436,2022,10,0.8186
437,2022,10,3.1213
438,2022,10,1.8533
439,2022,10,0.1708
441,2022,10,3.3735
442,2022,10,0.0396
443,2022,10,2.4855
445,2022,10,0.2654
446,2022,10,0
447,2022,10,0.3444
448,2022,10,1.3237
449,2022,10,1.0193
450,2022,10,2.1832
452,2022,10,0.05
455,2022,10,0
456,2022,10,0.0466
460,2022,10,0.0386
461,2022,10,0.0368
462,2022,10,0.125
463,2022,10,0
464,2022,10,0.7525
465,2022,10,0.8529
466,2022,10,0.0735
467,2022,10,0.9308
468,2022,10,0.0965
469,2022,10,0
470,2022,10,0.1123
471,2022,10,0
472,2022,10,0.6865
473,2022,10,0.0784
474,2022,10,0
475,2022,10,2.1541
476,2022,10,0.042
478,2022,10,0
479,2022,10,0
480,2022,10,0
481,2022,10,0.4223
482,2022,10,0
483,2022,10,0.0018
484,2022,10,19.6214
485,2022,10,0.0787
486,2022,10,0.1906
488,2022,10,0
489,2022,10,0
490,2022,10,0
491,2022,10,7.441
492,2022,10,0.0006
493,2022,10,0.0105
494,2022,10,0.3958
495,2022,10,0.6441
496,2022,10,5.9585
497,2022,10,0.9871
498,2022,10,0
499,2022,10,1.375
500,2022,10,20.0753
501,2022,10,5.5868
502,2022,10,0.4716
503,2022,10,0.6499
507,2022,10,0.3873
508,2022,10,35.0723
509,2022,10,2.1297
510,2022,10,0.7172
511,2022,10,10.069
512,2022,10,0.1285
513,2022,10,0.1409
514,2022,10,0.0901
515,2022,10,1.2161
516,2022,10,0.7381
517,2022,10,0
518,2022,10,3.8092
520,2022,10,0.8836
521,2022,10,0.1957
522,2022,10,0
523,2022,10,0
525,2022,10,0.0152
526,2022,10,1.9187
527,2022,10,0.2583
528,2022,10,0.0165
529,2022,10,0.7986
530,2022,10,0
531,2022,10,0.159
533,2022,10,0.0476
534,2022,10,0.0711
536,2022,10,0.2346
537,2022,10,0
539,2022,10,4.1752
540,2022,10,1.9264
542,2022,10,0
543,2022,10,0.3364
546,2022,10,5.5452
547,2022,10,0.4667
548,2022,10,0.2893
549,2022,10,0.8702
550,2022,10,0.2435
551,2022,10,0.8334
552,2022,10,0
553,2022,10,0
554,2022,10,0
555,2022,10,2.0208
556,2022,10,0
557,2022,10,1.1703
560,2022,10,0.0441
2,2022,11,0.333
3,2022,11,0
4,2022,11,0.3272
5,2022,11,0
17,2022,11,0.2118
18,2022,11,2.6609
20,2022,11,0.6078
22,2022,11,2.9537
24,2022,11,0
25,2022,11,0.6719
28,2022,11,13.3712
30,2022,11,1.7407
31,2022,11,0.5248
33,2022,11,2.1588
34,2022,11,0.5589
43,2022,11,1.432
45,2022,11,1.7774
46,2022,11,0.0431
49,2022,11,0
50,2022,11,4.142
52,2022,11,0.5
66,2022,11,0.2604
69,2022,11,1.438
73,2022,11,0
74,2022,11,4.8016
76,2022,11,2.3823
77,2022,11,0.3382
79,2022,11,0
80,2022,11,1.5581
82,2022,11,2.9228
84,2022,11,2.9798
85,2022,11,0
88,2022,11,0.5017
89,2022,11,0
90,2022,11,0
91,2022,11,57.528
92,2022,11,1.0063
93,2022,11,3.6434
95,2022,11,0
96,2022,11,2.7059
99,2022,11,0
100,2022,11,0
104,2022,11,1.7533
105,2022,11,0
108,2022,11,0.0221
112,2022,11,0
113,2022,11,0.2661
114,2022,11,0.1275
116,2022,11,28.0859
119,2022,11,0
122,2022,11,17.2901
125,2022,11,0.0004
136,2022,11,3.6894
137,2022,11,0.2718
138,2022,11,4.4993
139,2022,11,1.8824
142,2022,11,0
145,2022,11,0
149,2022,11,2.9154
151,2022,11,0.0074
152,2022,11,2.7603
155,2022,11,0.9737
169,2022,11,0.0049
170,2022,11,1.0684
177,2022,11,3.2791
178,2022,11,1.2316
204,2022,11,0.6472
206,2022,11,0
212,2022,11,0.849
216,2022,11,0.1304
218,2022,11,0
226,2022,11,0.3028
227,2022,11,0
228,2022,11,0.0555
229,2022,11,10.1027
233,2022,11,0.0402
258,2022,11,2.1691
263,2022,11,1.5059
269,2022,11,0
270,2022,11,0
271,2022,11,0
272,2022,11,0
274,2022,11,3.2804
275,2022,11,0.2721
279,2022,11,0.5588
280,2022,11,0
281,2022,11,0
282,2022,11,3.4742
283,2022,11,0.5275
286,2022,11,0
287,2022,11,0
290,2022,11,5.1003
296,2022,11,0.002
297,2022,11,0.0042
298,2022,11,1.8838
304,2022,11,0.897
307,2022,11,0
311,2022,11,8.5608
314,2022,11,0.0397
315,2022,11,0.2684
316,2022,11,0
317,2022,11,1.1321
319,2022,11,0.589
320,2022,11,16.8677
321,2022,11,3.0331
323,2022,11,1.9736
326,2022,11,0
329,2022,11,0
330,2022,11,0.7226
332,2022,11,0.901
333,2022,11,2.0803
335,2022,11,0.4402
336,2022,11,2.2029
340,2022,11,7.3388
342,2022,11,1.524
346,2022,11,0.1338
347,2022,11,0
348,2022,11,0.442
350,2022,11,0
352,2022,11,3.6042
354,2022,11,0
355,2022,11,0
356,2022,11,0.0613
363,2022,11,0.3118
364,2022,11,0
365,2022,11,0
366,2022,11,0.4786
367,2022,11,0
369,2022,11,0
370,2022,11,0
371,2022,11,0
372,2022,11,0
373,2022,11,0
374,2022,11,0
375,2022,11,0
376,2022,11,0
377,2022,11,0
379,2022,11,0.5147
382,2022,11,1.3979
383,2022,11,0
384,2022,11,0
385,2022,11,0
386,2022,11,0.465
388,2022,11,0.0691
389,2022,11,2.5095
390,2022,11,0.4747
391,2022,11,0.3692
392,2022,11,0
393,2022,11,1.3431
394,2022,11,0.1654
395,2022,11,0.2821
396,2022,11,3.1591
399,2022,11,0
401,2022,11,7.5544
402,2022,11,0.4864
403,2022,11,0
404,2022,11,0
406,2022,11,0.0001
407,2022,11,0.0001
408,2022,11,0.0003
409,2022,11,0.223
410,2022,11,0.7757
411,2022,11,5.3051
412,2022,11,0
415,2022,11,9.335
416,2022,11,0
417,2022,11,1.1869
418,2022,11,2.1328
419,2022,11,2.3708
420,2022,11,0.0012
421,2022,11,0
424,2022,11,1.7392
425,2022,11,0.7157
426,2022,11,1.3471
428,2022,11,0.0441
429,2022,11,2.8338
430,2022,11,0
431,2022,11,0
432,2022,11,0.3129
434,2022,11,0
435,2022,11,0
436,2022,11,0.7839
437,2022,11,2.6879
438,2022,11,2.6088
439,2022,11,0.1109
441,2022,11,2.1432
442,2022,11,0.0026
443,2022,11,3.1598
445,2022,11,0.1384
446,2022,11,0
447,2022,11,0.28
448,2022,11,1.4335
449,2022,11,0.9284
450,2022,11,1.9887
452,2022,11,0.0419
455,2022,11,0
456,2022,11,0.0429
460,2022,11,0.0349
461,2022,11,0.0404
462,2022,11,0.1176
463,2022,11,0
464,2022,11,0.6936
465,2022,11,0.8934
466,2022,11,0.0699
467,2022,11,1.4036
468,2022,11,0.088
469,2022,11,0
470,2022,11,0.3461
471,2022,11,0
472,2022,11,0.8402
473,2022,11,0.152
474,2022,11,0
475,2022,11,2.0726
476,2022,11,0.0296
478,2022,11,0.428
479,2022,11,0
480,2022,11,0
481,2022,11,0.8072
482,2022,11,0
483,2022,11,0.011
484,2022,11,25.0846
485,2022,11,0.0593
486,2022,11,0.2739
488,2022,11,0.2651
489,2022,11,0
490,2022,11,0
491,2022,11,8.2473
492,2022,11,0.0012
493,2022,11,0.0472
494,2022,11,0.0049
495,2022,11,0.9921
496,2022,11,4.6848
497,2022,11,1.1313
498,2022,11,0
499,2022,11,1.4399
500,2022,11,25.5937
501,2022,11,5.9248
502,2022,11,0.6402
503,2022,11,0.3851
507,2022,11,0.4694
508,2022,11,26.9877
509,2022,11,1.7661
510,2022,11,0.773
511,2022,11,11.4697
512,2022,11,0.197
513,2022,11,0.1219
514,2022,11,0.2249
515,2022,11,1.4069
516,2022,11,1.2277
517,2022,11,0
518,2022,11,5.1971
520,2022,11,0.9994
521,2022,11,0.2002
522,2022,11,0
523,2022,11,0
525,2022,11,0.1297
526,2022,11,1.9813
527,2022,11,0.3263
528,2022,11,0.0325
529,2022,11,1.1934
530,2022,11,0
531,2022,11,0.1043
533,2022,11,0.0662
534,2022,11,0.0441
536,2022,11,0.232
537,2022,11,0
539,2022,11,2.8308
540,2022,11,0
542,2022,11,15.0645
543,2022,11,0.3306
546,2022,11,9.7001
547,2022,11,0.0853
548,2022,11,0.2031
549,2022,11,1.9465
550,2022,11,0.6486
551,2022,11,0.7476
552,2022,11,0
553,2022,11,0
554,2022,11,0
555,2022,11,1.7269
556,2022,11,0
557,2022,11,1.3694
558,2022,11,0.4816
560,2022,11,0.1103
562,2022,11,0.0367
2,2022,12,0.3525
3,2022,12,0
4,2022,12,0.3702
5,2022,12,0
17,2022,12,0.2008
18,2022,12,1.8189
20,2022,12,0.9314
22,2022,12,2.9408
24,2022,12,0
25,2022,12,0.3435
28,2022,12,17.3236
30,2022,12,2.0858
31,2022,12,0.1703
33,2022,12,2.0625
34,2022,12,0.549
43,2022,12,1.0956
45,2022,12,1.432
46,2022,12,0.0358
49,2022,12,0
50,2022,12,2.3055
52,2022,12,0.3382
66,2022,12,0.1115
69,2022,12,1.048
73,2022,12,0.4254
74,2022,12,8.6067
76,2022,12,1.6471
77,2022,12,0.2941
79,2022,12,0
80,2022,12,0
82,2022,12,2.6041
84,2022,12,2.084
85,2022,12,0
88,2022,12,0.654
89,2022,12,0
90,2022,12,0
91,2022,12,45.1633
92,2022,12,1.3925
93,2022,12,2.701
95,2022,12,0
96,2022,12,3.0809
99,2022,12,0
100,2022,12,0
104,2022,12,2.1942
105,2022,12,0
108,2022,12,0
112,2022,12,0
113,2022,12,0.7629
116,2022,12,36.2916
122,2022,12,22.9099
125,2022,12,0.0067
136,2022,12,4.6085
137,2022,12,0.7334
138,2022,12,1.0515
139,2022,12,1.5294
142,2022,12,0
145,2022,12,0
149,2022,12,1.8456
151,2022,12,0.0048
152,2022,12,3.6618
155,2022,12,0.8716
169,2022,12,0.0276
170,2022,12,0.1763
177,2022,12,2.7038
178,2022,12,1.2684
204,2022,12,4.4867
206,2022,12,0
212,2022,12,0.6603
216,2022,12,0.0662
218,2022,12,0
226,2022,12,0.2595
228,2022,12,0.0462
229,2022,12,9.9151
233,2022,12,0.0385
258,2022,12,3.0882
263,2022,12,1.6154
274,2022,12,3.9564
275,2022,12,0.2132
279,2022,12,0.5699
280,2022,12,0.0049
281,2022,12,0
282,2022,12,3.3793
283,2022,12,1.2663
287,2022,12,0
290,2022,12,5.3581
296,2022,12,0.0017
297,2022,12,0.0037
298,2022,12,2.4323
304,2022,12,0.8031
307,2022,12,0
311,2022,12,10.4837
314,2022,12,0.0353
315,2022,12,0.2867
316,2022,12,0
317,2022,12,1.1935
319,2022,12,1.3768
320,2022,12,21.4882
321,2022,12,4.2199
323,2022,12,1.7738
326,2022,12,0
329,2022,12,0
330,2022,12,0.7349
332,2022,12,0.6702
333,2022,12,1.2847
335,2022,12,0.5742
336,2022,12,2.3041
340,2022,12,7.2898
342,2022,12,1.1207
346,2022,12,0.3026
347,2022,12,0.0337
348,2022,12,0.2407
350,2022,12,0
352,2022,12,6.063
354,2022,12,0
355,2022,12,0
356,2022,12,0.0466
363,2022,12,0.2314
364,2022,12,0
365,2022,12,0
366,2022,12,0.3613
367,2022,12,0
369,2022,12,0
370,2022,12,0
371,2022,12,0
372,2022,12,0
373,2022,12,0
374,2022,12,0
375,2022,12,0
376,2022,12,0
377,2022,12,0
379,2022,12,0.6986
382,2022,12,0
383,2022,12,0
384,2022,12,0.0001
385,2022,12,0
386,2022,12,0.5081
388,2022,12,0.0823
389,2022,12,2.6958
390,2022,12,0.3332
391,2022,12,0.3292
393,2022,12,1.4302
394,2022,12,0.1066
395,2022,12,0.2393
396,2022,12,3.1118
399,2022,12,0
401,2022,12,4.1809
402,2022,12,0.4882
403,2022,12,0.004
404,2022,12,0.0225
406,2022,12,0.0001
407,2022,12,0.0001
408,2022,12,0.0003
409,2022,12,0.1826
410,2022,12,0.6404
411,2022,12,5.5159
415,2022,12,10.3135
416,2022,12,0
417,2022,12,1.1014
418,2022,12,2.179
419,2022,12,2.4173
420,2022,12,0.0882
421,2022,12,0
424,2022,12,2.4601
425,2022,12,0.8547
426,2022,12,1.182
428,2022,12,0.0474
429,2022,12,2.9342
430,2022,12,0
431,2022,12,0
432,2022,12,0.4097
434,2022,12,0
435,2022,12,0
436,2022,12,0.764
437,2022,12,2.5092
438,2022,12,2.3173
439,2022,12,0.0941
441,2022,12,2.2105
442,2022,12,0.0015
443,2022,12,2.4564
445,2022,12,0.06
446,2022,12,0
447,2022,12,0.2629
448,2022,12,1.4154
449,2022,12,0.9694
450,2022,12,2.3328
452,2022,12,0.0673
455,2022,12,0
456,2022,12,0.0382
460,2022,12,0.0423
461,2022,12,0.0478
462,2022,12,0.1299
463,2022,12,0.1176
464,2022,12,0.7794
465,2022,12,0.9779
466,2022,12,0.0809
467,2022,12,1.3045
468,2022,12,0.0946
469,2022,12,0
470,2022,12,0.3176
471,2022,12,0
472,2022,12,0.8429
473,2022,12,0.1422
475,2022,12,1.7751
476,2022,12,0.0238
478,2022,12,2.1763
479,2022,12,0
480,2022,12,0
481,2022,12,0.6147
482,2022,12,0
483,2022,12,0
484,2022,12,27.381
485,2022,12,0.1047
486,2022,12,0.4178
488,2022,12,0
490,2022,12,0
491,2022,12,8.7324
492,2022,12,0.0012
493,2022,12,0.2164
494,2022,12,0
495,2022,12,0.8902
496,2022,12,5.0262
497,2022,12,1.0507
498,2022,12,0.01
499,2022,12,1.0803
500,2022,12,18.8942
501,2022,12,5.7843
502,2022,12,0.7421
503,2022,12,0.2383
507,2022,12,0.4092
508,2022,12,17.8287
509,2022,12,1.7078
510,2022,12,0.8351
511,2022,12,11.3759
512,2022,12,0.2053
513,2022,12,0.1665
514,2022,12,0.2445
515,2022,12,0.0713
516,2022,12,0.661
517,2022,12,0
518,2022,12,4.3276
520,2022,12,1.098
521,2022,12,0.4537
522,2022,12,0
523,2022,12,0
525,2022,12,0.4549
526,2022,12,1.8306
527,2022,12,0.1967
528,2022,12,0.0165
529,2022,12,1.5253
530,2022,12,0
531,2022,12,0.0756
533,2022,12,0.0557
534,2022,12,0.0539
536,2022,12,0.2358
537,2022,12,0
539,2022,12,3.3064
540,2022,12,0
542,2022,12,37.2002
543,2022,12,0.478
546,2022,12,12.3971
547,2022,12,0
548,2022,12,0.0614
549,2022,12,2.552
550,2022,12,0.3369
551,2022,12,1.1605
552,2022,12,0
553,2022,12,0
554,2022,12,0.6011
555,2022,12,1.2584
556,2022,12,0
557,2022,12,1.9546
558,2022,12,0.2757
560,2022,12,0.1814
562,2022,12,0.8262
564,2022,12,0.0181
